agency_cd,site_no,parameter_cd,ts_id,year_nu,month_nu,mean_va
USGS,8064550,62614,133906,2008,3,314.795
USGS,8064550,62614,133906,2008,4,315.197
USGS,8064550,62614,133906,2008,5,315.164
USGS,8064550,62614,133906,2008,6,314.57
USGS,8064550,62614,133906,2008,7,313.76
USGS,8064550,62614,133906,2008,8,313.093
USGS,8064550,62614,133906,2008,9,312.599
USGS,8064550,62614,133906,2008,10,312.045
USGS,8064550,62614,133906,2008,11,311.425
USGS,8064550,62614,133906,2008,12,310.839
USGS,8064550,62614,133906,2009,1,310.344
USGS,8064550,62614,133906,2009,2,310.103
USGS,8064550,62614,133906,2009,3,310.242
USGS,8064550,62614,133906,2009,4,310.862
USGS,8064550,62614,133906,2009,5,312.796
USGS,8064550,62614,133906,2009,6,312.243
USGS,8064550,62614,133906,2009,7,311.585
USGS,8064550,62614,133906,2009,8,310.98
USGS,8064550,62614,133906,2009,9,311.298
USGS,8064550,62614,133906,2009,12,315.057
USGS,8064550,62614,133906,2010,1,315.098
USGS,8064550,62614,133906,2010,2,315.581
USGS,8064550,62614,133906,2010,3,315.249
USGS,8064550,62614,133906,2010,4,315.048
USGS,8064550,62614,133906,2010,5,314.96
USGS,8064550,62614,133906,2010,7,314.798
USGS,8064550,62614,133906,2010,8,313.985
USGS,8064550,62614,133906,2010,9,313.94
USGS,8064550,62614,133906,2010,10,313.7
USGS,8064550,62614,133906,2010,11,313.184
USGS,8064550,62614,133906,2010,12,312.599
USGS,8064550,62614,133906,2011,1,312.776
USGS,8064550,62614,133906,2011,2,313.113
USGS,8064550,62614,133906,2011,3,312.949
USGS,8064550,62614,133906,2011,4,312.471
USGS,8064550,62614,133906,2011,5,312.246
USGS,8064550,62614,133906,2011,6,311.621
USGS,8064550,62614,133906,2011,9,308.373
USGS,8064550,62614,133906,2011,10,307.398
USGS,8064550,62614,133906,2011,11,306.617
USGS,8064550,62614,133906,2011,12,306.954
USGS,8064550,62614,133906,2012,1,308.056
USGS,8064550,62614,133906,2012,2,311.179
USGS,8064550,62614,133906,2012,3,313.895
USGS,8064550,62614,133906,2012,4,315.042
USGS,8064550,62614,133906,2012,5,314.793
USGS,8064550,62614,133906,2012,7,313.819
USGS,8064550,62614,133906,2012,8,312.874
USGS,8064550,62614,133906,2012,9,312.006
USGS,8064550,62614,133906,2012,10,311.548
USGS,8064550,62614,133906,2012,11,310.823
USGS,8064550,62614,133906,2012,12,310.233
USGS,8064550,62614,133906,2013,1,310.75
USGS,8064550,62614,133906,2013,2,310.763
USGS,8064550,62614,133906,2013,3,310.181
USGS,8064550,62614,133906,2013,6,308.529
USGS,8064550,62614,133906,2013,7,307.439
USGS,8064550,62614,133906,2013,9,305.331
USGS,8064550,62614,133906,2013,10,305.032
USGS,8064550,62614,133906,2013,11,306.519
USGS,8064550,62614,133906,2013,12,307.335
USGS,8064550,62614,133906,2014,1,307.868
USGS,8064550,62614,133906,2014,2,308.007
USGS,8064550,62614,133906,2014,3,307.794
USGS,8064550,62614,133906,2014,4,307.38
USGS,8064550,62614,133906,2014,5,307.493
USGS,8064550,62614,133906,2014,6,307.92
USGS,8064550,62614,133906,2014,7,307.941
USGS,8064550,62614,133906,2014,8,306.939
USGS,8064550,62614,133906,2014,11,304.915
USGS,8064550,62614,133906,2014,12,304.487
USGS,8064550,62614,133906,2015,1,304.536
USGS,8064550,62614,133906,2015,2,304.772
USGS,8064550,62614,133906,2015,3,307.326
USGS,8064550,62614,133906,2015,4,309.334
USGS,8064550,62614,133906,2015,5,314.504
USGS,8064550,62614,133906,2015,6,315.345
USGS,8064550,62614,133906,2015,7,315.381
USGS,8064550,62614,133906,2015,11,315.331
USGS,8064550,62614,133906,2015,12,315.452
USGS,8064550,62614,133906,2016,1,315.169
USGS,8064550,62614,133906,2016,2,315.116
USGS,8064550,62614,133906,2016,4,315.3
USGS,8064550,62614,133906,2016,5,315.162
USGS,8064550,62614,133906,2016,7,315.154
USGS,8064550,62614,133906,2016,8,314.837
USGS,8064550,62614,133906,2016,9,314.958
USGS,8064550,62614,133906,2016,10,314.25
USGS,8064550,62614,133906,2016,11,313.894
USGS,8064550,62614,133906,2016,12,313.57
USGS,8064550,62614,133906,2017,1,313.841
USGS,8064550,62614,133906,2017,2,314.536
USGS,8064550,62614,133906,2017,3,315.108
USGS,8064550,62614,133906,2017,4,315.355
USGS,8064550,62614,133906,2017,6,315.06
USGS,8064550,62614,133906,2017,7,315.029
USGS,8064550,62614,133906,2017,8,314.471
USGS,8064550,62614,133906,2017,9,313.673
USGS,8064550,62614,133906,2017,10,313.069
USGS,8064550,62614,133906,2017,11,312.741
USGS,8064550,62614,133906,2017,12,312.434
USGS,8064550,62614,133906,2018,1,312.201
USGS,8064550,62614,133906,2018,2,312.34
USGS,8064550,62614,133906,2018,3,314.364
USGS,8064550,62614,133906,2018,4,315.073
USGS,8064550,62614,133906,2018,7,313.92
USGS,8064550,62614,133906,2018,8,313.285
USGS,8064550,62614,133906,2018,9,313.015
USGS,8064550,62614,133906,2018,10,314.714
USGS,8064550,62614,133906,2018,11,315.477
USGS,8064550,62614,133906,2018,12,315.384
USGS,8064550,62614,133906,2019,1,315.417
USGS,8064550,62614,133906,2019,2,315.178
USGS,8064550,62614,133906,2019,3,315.182
USGS,8064550,62614,133906,2019,5,315.509
USGS,8064550,62614,133906,2019,6,315.5
USGS,8064550,62614,133906,2019,9,313.245
USGS,8064550,62614,133906,2019,10,312.412
USGS,8064550,62614,133906,2019,11,311.836
USGS,8064550,62614,133906,2019,12,311.458
USGS,8064550,62614,133906,2020,1,311.395
USGS,8064550,62614,133906,2020,2,313.572
USGS,8064550,62614,133906,2020,3,315.395
USGS,8064550,62614,133906,2020,4,315.321
USGS,8066190,62614,133963,1999,10,130.08
USGS,8066190,62614,133963,1999,11,130.066
USGS,8066190,62614,133963,1999,12,130.683
USGS,8066190,62614,133963,2000,1,131.191
USGS,8066190,62614,133963,2000,2,131.149
USGS,8066190,62614,133963,2000,4,131.146
USGS,8066190,62614,133963,2000,5,131.258
USGS,8066190,62614,133963,2000,6,131.386
USGS,8066190,62614,133963,2000,7,130.958
USGS,8066190,62614,133963,2000,8,130.198
USGS,8066190,62614,133963,2000,9,129.577
USGS,8066190,62614,133963,2000,10,129.305
USGS,8066190,62614,133963,2000,11,131.286
USGS,8066190,62614,133963,2000,12,131.398
USGS,8066190,62614,133963,2001,1,131.673
USGS,8066190,62614,133963,2001,2,131.57
USGS,8066190,62614,133963,2001,3,131.72
USGS,8066190,62614,133963,2001,4,131.093
USGS,8066190,62614,133963,2001,5,131.52
USGS,8066190,62614,133963,2001,6,131.299
USGS,8066190,62614,133963,2001,7,131.215
USGS,8066190,62614,133963,2001,8,130.772
USGS,8066190,62614,133963,2001,9,131.24
USGS,8066190,62614,133963,2001,10,131.075
USGS,8066190,62614,133963,2001,11,130.907
USGS,8066190,62614,133963,2001,12,131.723
USGS,8066190,62614,133963,2002,1,131.311
USGS,8066190,62614,133963,2002,2,131.423
USGS,8066190,62614,133963,2002,3,131.233
USGS,8066190,62614,133963,2002,4,131.484
USGS,8066190,62614,133963,2002,5,131.203
USGS,8066190,62614,133963,2002,6,131.236
USGS,8066190,62614,133963,2002,8,131.021
USGS,8066190,62614,133967,2003,8,130.847
USGS,8066190,62614,133967,2003,9,131.128
USGS,8066190,62614,133967,2003,10,130.979
USGS,8066190,62614,133967,2003,11,131.107
USGS,8066190,62614,133967,2003,12,131.138
USGS,8066190,62614,133967,2004,1,131.265
USGS,8066190,62614,133967,2004,2,131.542
USGS,8066190,62614,133967,2004,3,131.183
USGS,8066190,62614,133967,2004,4,131.178
USGS,8066190,62614,133967,2004,5,131.549
USGS,8066190,62614,133967,2004,6,131.752
USGS,8066190,62614,133967,2004,7,131.165
USGS,8066190,62614,133967,2004,8,132.205
USGS,8066190,62614,133967,2004,9,131.094
USGS,8066190,62614,133967,2004,10,131.101
USGS,8066190,62614,133967,2004,11,131.578
USGS,8066190,62614,133967,2004,12,131.143
USGS,8066190,62614,133967,2005,1,131.574
USGS,8066190,62614,133967,2005,2,131.625
USGS,8066190,62614,133967,2005,3,131.386
USGS,8066190,62614,133967,2005,4,131.141
USGS,8066190,62614,133967,2005,5,131.125
USGS,8066190,62614,133967,2005,6,131.03
USGS,8066190,62614,133967,2005,7,130.739
USGS,8066190,62614,133967,2005,8,130.673
USGS,8066190,62614,133967,2005,9,129.75
USGS,8066190,62614,133967,2005,10,126.972
USGS,8066190,62614,133967,2005,11,126.864
USGS,8066190,62614,133967,2005,12,126.712
USGS,8066190,62614,133967,2006,1,126.651
USGS,8066190,62614,133967,2006,3,126.98
USGS,8066190,62614,133967,2006,4,127.113
USGS,8066190,62614,133967,2006,5,128.228
USGS,8066190,62614,133967,2006,6,128.326
USGS,8066190,62614,133967,2006,7,128.345
USGS,8066190,62614,133967,2006,8,127.835
USGS,8066190,62614,133967,2006,9,127.292
USGS,8066190,62614,133967,2006,10,129.205
USGS,8066190,62614,133967,2006,11,131.132
USGS,8066190,62614,133967,2006,12,131.107
USGS,8066190,62614,133967,2007,1,131.621
USGS,8066190,62614,133967,2007,2,131.11
USGS,8066190,62614,133967,2007,3,131.275
USGS,8066190,62614,133967,2007,4,131.501
USGS,8066190,62614,133967,2007,5,131.584
USGS,8066190,62614,133967,2007,6,131.712
USGS,8066190,62614,133967,2007,7,132.072
USGS,8066190,62614,133967,2007,8,131.163
USGS,8066190,62614,133967,2007,9,131.325
USGS,8066190,62614,133967,2007,10,131.18
USGS,8066190,62614,133967,2007,11,131.086
USGS,8066190,62614,133967,2007,12,131.107
USGS,8066190,62614,133967,2008,1,131.163
USGS,8066190,62614,133967,2008,2,131.236
USGS,8066190,62614,133967,2008,3,131.491
USGS,8066190,62614,133967,2008,4,131.518
USGS,8066190,62614,133967,2008,5,131.295
USGS,8066190,62614,133967,2008,6,131.085
USGS,8066190,62614,133967,2008,7,130.885
USGS,8066190,62614,133967,2008,8,130.662
USGS,8066190,62614,133967,2008,9,131.138
USGS,8066190,62614,133967,2008,10,130.901
USGS,8066190,62614,133967,2008,11,131.008
USGS,8066190,62614,133967,2008,12,131.149
USGS,8066190,62614,133967,2009,1,131.12
USGS,8066190,62614,133967,2009,2,131.121
USGS,8066190,62614,133967,2009,3,131.272
USGS,8066190,62614,133967,2009,4,131.33
USGS,8066190,62614,133967,2009,5,131.308
USGS,8066190,62614,133967,2009,6,131.314
USGS,8066190,62614,133967,2009,7,130.866
USGS,8066190,62614,133967,2009,8,130.9
USGS,8066190,62614,133967,2009,9,130.891
USGS,8066190,62614,133967,2009,10,131.733
USGS,8066190,62614,133967,2009,11,131.219
USGS,8066190,62614,133967,2009,12,131.43
USGS,8066190,62614,133967,2010,1,131.207
USGS,8066190,62614,133967,2010,2,131.874
USGS,8066190,62614,133967,2010,3,131.466
USGS,8066190,62614,133967,2010,4,131.315
USGS,8066190,62614,133967,2010,5,131.252
USGS,8066190,62614,133967,2010,6,131.384
USGS,8066190,62614,133967,2010,7,131.171
USGS,8066190,62614,133967,2010,8,130.826
USGS,8066190,62614,133967,2010,9,131.095
USGS,8066190,62614,133967,2010,10,131.097
USGS,8066190,62614,133967,2010,11,131.215
USGS,8066190,62614,133967,2010,12,131.069
USGS,8066190,62614,133967,2011,1,131.22
USGS,8066190,62614,133967,2011,2,131.227
USGS,8066190,62614,133967,2011,3,131.091
USGS,8066190,62614,133967,2011,4,131.081
USGS,8066190,62614,133967,2011,5,131.354
USGS,8066190,62614,133967,2011,6,131.053
USGS,8066190,62614,133967,2011,7,130.332
USGS,8066190,62614,133967,2011,8,129.067
USGS,8066190,62614,133967,2011,9,127.819
USGS,8066190,62614,133967,2011,10,127.133
USGS,8066190,62614,133967,2011,11,127.038
USGS,8066190,62614,133967,2011,12,128.15
USGS,8066190,62614,133967,2012,1,130.345
USGS,8066190,62614,133967,2012,2,131.652
USGS,8066190,62614,133967,2012,3,131.559
USGS,8066190,62614,133967,2012,4,131.465
USGS,8066190,62614,133967,2012,5,131.179
USGS,8066190,62614,133967,2012,6,131.135
USGS,8066190,62614,133967,2012,7,130.828
USGS,8066190,62614,133967,2012,8,130.394
USGS,8066190,62614,133967,2012,9,130.083
USGS,8066190,62614,133967,2012,10,130.635
USGS,8066190,62614,133967,2012,11,130.45
USGS,8066190,62614,133967,2012,12,130.279
USGS,8066190,62614,133967,2013,1,131.087
USGS,8066190,62614,133967,2013,2,131.283
USGS,8066190,62614,133967,2013,3,131.207
USGS,8066190,62614,133967,2013,4,131.353
USGS,8066190,62614,133967,2013,5,131.31
USGS,8066190,62614,133967,2013,6,131.33
USGS,8066190,62614,133967,2013,7,130.587
USGS,8066190,62614,133967,2013,8,129.719
USGS,8066190,62614,133967,2013,9,128.938
USGS,8066190,62614,133967,2013,10,129.444
USGS,8066190,62614,133967,2013,11,131.5
USGS,8066190,62614,133967,2013,12,131.376
USGS,8066190,62614,133967,2014,1,131.236
USGS,8066190,62614,133967,2014,2,131.299
USGS,8066190,62614,133967,2014,3,131.322
USGS,8066190,62614,133967,2014,4,131.291
USGS,8066190,62614,133967,2014,5,131.361
USGS,8066190,62614,133967,2014,6,131.374
USGS,8066190,62614,133967,2014,7,131.348
USGS,8066190,62614,133967,2014,8,130.918
USGS,8066190,62614,133967,2014,9,130.489
USGS,8066190,62614,133967,2014,10,130.417
USGS,8066190,62614,133967,2014,11,130.711
USGS,8066190,62614,133967,2014,12,131.283
USGS,8066190,62614,133967,2015,1,131.543
USGS,8066190,62614,133967,2015,2,131.256
USGS,8066190,62614,133967,2015,3,131.657
USGS,8066190,62614,133967,2015,4,131.438
USGS,8066190,62614,133967,2015,5,132.201
USGS,8066190,62614,133967,2015,6,131.805
USGS,8066190,62614,133967,2015,7,131.531
USGS,8066190,62614,133967,2015,8,131.595
USGS,8066190,62614,133967,2015,9,131.277
USGS,8066190,62614,133967,2015,10,131.013
USGS,8066190,62614,133967,2015,11,132.049
USGS,8066190,62614,133967,2015,12,132.037
USGS,8066190,62614,133967,2016,1,131.611
USGS,8066190,62614,133967,2016,2,131.261
USGS,8066190,62614,133967,2016,4,131.543
USGS,8066190,62614,133967,2016,5,131.614
USGS,8066190,62614,133967,2016,6,131.839
USGS,8066190,62614,133967,2016,7,131.211
USGS,8066190,62614,133967,2016,9,131.204
USGS,8066190,62614,133967,2016,10,131.269
USGS,8066190,62614,133967,2016,12,131.238
USGS,8066190,62614,133967,2017,1,131.494
USGS,8066190,62614,133967,2017,2,131.353
USGS,8066190,62614,133967,2017,3,131.138
USGS,8066190,62614,133967,2017,4,131.421
USGS,8066190,62614,133967,2017,5,131.196
USGS,8066190,62614,133967,2017,6,131.373
USGS,8066190,62614,133967,2017,7,131.193
USGS,8066190,62614,133967,2017,8,131.57
USGS,8066190,62614,133967,2017,9,131.015
USGS,8066190,62614,133967,2017,10,130.503
USGS,8066190,62614,133967,2017,11,130.238
USGS,8066190,62614,133967,2017,12,130.454
USGS,8066190,62614,133967,2018,1,131.303
USGS,8066190,62614,133967,2018,2,131.354
USGS,8066190,62614,133967,2018,3,131.538
USGS,8066190,62614,133967,2018,4,131.185
USGS,8066190,62614,133967,2018,5,131.213
USGS,8066190,62614,133967,2018,6,131.099
USGS,8066190,62614,133967,2018,7,130.818
USGS,8066190,62614,133967,2018,8,130.744
USGS,8066190,62614,133967,2018,9,131.061
USGS,8066190,62614,133967,2018,10,131.922
USGS,8066190,62614,133967,2018,11,131.818
USGS,8066190,62614,133967,2018,12,131.574
USGS,8066190,62614,133967,2019,1,132.009
USGS,8066190,62614,133967,2019,2,131.303
USGS,8066190,62614,133967,2019,3,131.333
USGS,8066190,62614,133967,2019,4,131.708
USGS,8066190,62614,133967,2019,5,131.942
USGS,8066190,62614,133967,2019,6,131.638
USGS,8066190,62614,133967,2019,7,131.13
USGS,8066190,62614,133967,2019,10,130.145
USGS,8066190,62614,133967,2019,11,131.11
USGS,8066190,62614,133967,2019,12,131.152
USGS,8066190,62614,133967,2020,1,131.177
USGS,8066190,62614,133967,2020,2,131.561
USGS,8066190,62614,133967,2020,3,131.597
USGS,8066190,62614,133967,2020,5,131.292
USGS,8066190,62614,133967,2020,6,131.057
USGS,8066190,62614,133967,2020,7,131.184
USGS,8066190,62614,133967,2020,8,130.874
USGS,8067600,62614,134114,1999,10,199.33
USGS,8067600,62614,134114,1999,11,199.02
USGS,8067600,62614,134114,1999,12,198.946
USGS,8067600,62614,134114,2000,1,198.821
USGS,8067600,62614,134114,2000,2,198.79
USGS,8067600,62614,134114,2000,3,198.721
USGS,8067600,62614,134114,2000,4,198.735
USGS,8067600,62614,134114,2000,5,199.023
USGS,8067600,62614,134114,2000,6,198.889
USGS,8067600,62614,134114,2000,7,198.399
USGS,8067600,62614,134114,2000,8,197.865
USGS,8067600,62614,134114,2000,9,197.487
USGS,8067600,62614,134114,2000,10,197.19
USGS,8067600,62614,134114,2000,11,200.022
USGS,8067600,62614,134114,2000,12,201.095
USGS,8067600,62614,134114,2001,1,201.175
USGS,8067600,62614,134114,2001,2,201.04
USGS,8067600,62614,134114,2001,3,201.148
USGS,8067600,62614,134114,2001,4,200.958
USGS,8067600,62614,134114,2001,5,200.804
USGS,8067600,62614,134114,2001,6,201.309
USGS,8067600,62614,134114,2001,7,200.832
USGS,8067600,62614,134114,2001,8,200.347
USGS,8067600,62614,134114,2001,9,200.88
USGS,8067600,62614,134114,2001,10,200.941
USGS,8067600,62614,134114,2001,11,200.847
USGS,8067600,62614,134114,2001,12,201.177
USGS,8067600,62614,134114,2002,1,201.005
USGS,8067600,62614,134114,2002,2,201.063
USGS,8067600,62614,134114,2002,3,200.972
USGS,8067600,62614,134114,2002,4,200.986
USGS,8067600,62614,134114,2002,6,200.329
USGS,8067600,62614,134114,2002,7,200.702
USGS,8067600,62614,134114,2002,8,200.582
USGS,8067600,62614,134114,2002,9,200.262
USGS,8067600,62614,134114,2002,10,200.585
USGS,8067600,62614,134114,2002,11,201.299
USGS,8067600,62614,134114,2002,12,201.164
USGS,8067600,62614,134114,2003,1,200.984
USGS,8067600,62614,134114,2003,2,201.094
USGS,8067600,62614,134114,2003,3,201.064
USGS,8067600,62614,134114,2003,4,200.899
USGS,8067600,62614,134114,2003,5,200.791
USGS,8067600,62614,134114,2003,6,200.787
USGS,8067600,62614,134114,2003,7,200.919
USGS,8067600,62614,134114,2003,8,200.594
USGS,8067600,62614,134114,2003,9,200.981
USGS,8067600,62614,134114,2003,10,201.02
USGS,8067600,62614,134114,2003,11,200.98
USGS,8067600,62614,134114,2003,12,201.015
USGS,8067600,62614,134114,2004,2,201.408
USGS,8067600,62614,134114,2004,3,201.193
USGS,8067600,62614,134114,2004,4,201.041
USGS,8067600,62614,134114,2004,5,201.188
USGS,8067600,62614,134114,2004,6,201.222
USGS,8067600,62614,134114,2004,7,200.909
USGS,8067600,62614,134114,2004,8,200.461
USGS,8067600,62614,134114,2004,9,200.019
USGS,8067600,62614,134114,2004,10,199.669
USGS,8067600,62614,134114,2004,11,200.186
USGS,8067600,62614,134114,2004,12,201.007
USGS,8067600,62614,134114,2005,1,201.073
USGS,8067600,62614,134114,2005,2,201.248
USGS,8067600,62614,134114,2005,3,201.132
USGS,8067600,62614,134114,2005,4,201.072
USGS,8067600,62614,134114,2005,5,200.818
USGS,8067600,62614,134114,2005,6,200.439
USGS,8067600,62614,134114,2005,7,200.02
USGS,8067600,62614,134114,2005,8,199.884
USGS,8067600,62614,134114,2005,9,199.417
USGS,8067600,62614,134114,2005,10,197.434
USGS,8067600,62614,134114,2005,11,196.957
USGS,8067600,62614,134114,2005,12,196.8
USGS,8067600,62614,134114,2006,1,196.995
USGS,8067600,62614,134114,2006,2,197.411
USGS,8067600,62614,134114,2006,3,197.43
USGS,8067600,62614,134114,2006,4,197.556
USGS,8067600,62614,134114,2006,5,197.51
USGS,8067600,62614,134114,2006,6,197.378
USGS,8067600,62614,134114,2006,7,197.278
USGS,8067600,62614,134114,2006,8,197.136
USGS,8067600,62614,134114,2006,9,196.781
USGS,8067600,62614,134114,2006,10,197.938
USGS,8067600,62614,134114,2006,11,200.679
USGS,8067600,62614,134114,2006,12,200.912
USGS,8067600,62614,134114,2007,1,201.462
USGS,8067600,62614,134114,2007,2,201.016
USGS,8067600,62614,134114,2007,3,201.122
USGS,8067600,62614,134114,2007,4,200.969
USGS,8067600,62614,134114,2007,5,201.119
USGS,8067600,62614,134114,2007,6,201.077
USGS,8067600,62614,134114,2007,7,201.155
USGS,8067600,62614,134114,2007,8,200.834
USGS,8067600,62614,134114,2007,9,200.575
USGS,8067600,62614,134114,2007,10,200.246
USGS,8067600,62614,134114,2007,11,200.063
USGS,8067600,62614,134114,2007,12,200.293
USGS,8067600,62614,134114,2008,1,200.524
USGS,8067600,62614,134114,2008,2,201.131
USGS,8067600,62614,134114,2008,3,201.103
USGS,8067600,62614,134114,2008,4,200.98
USGS,8067600,62614,134114,2008,5,200.998
USGS,8067600,62614,134114,2008,6,200.691
USGS,8067600,62614,134114,2008,7,200.229
USGS,8067600,62614,134114,2008,8,200.033
USGS,8067600,62614,134114,2008,9,200.211
USGS,8067600,62614,134114,2008,10,199.668
USGS,8067600,62614,134114,2008,11,199.907
USGS,8067600,62614,134114,2008,12,199.874
USGS,8067600,62614,134114,2009,1,199.89
USGS,8067600,62614,134114,2009,2,199.827
USGS,8067600,62614,134114,2009,3,199.917
USGS,8067600,62614,134114,2009,4,200.714
USGS,8067600,62614,134114,2009,5,201.04
USGS,8067600,62614,134114,2009,6,200.526
USGS,8067600,62614,134114,2009,7,199.961
USGS,8067600,62614,134114,2009,8,199.705
USGS,8067600,62614,134114,2009,9,199.524
USGS,8067600,62614,134114,2009,10,200.25
USGS,8067600,62614,134114,2009,11,201.098
USGS,8067600,62614,134114,2009,12,201.229
USGS,8067600,62614,134114,2010,1,201.13
USGS,8067600,62614,134114,2010,2,201.294
USGS,8067600,62614,134114,2010,3,201.086
USGS,8067600,62614,134114,2010,4,200.977
USGS,8067600,62614,134114,2010,5,200.738
USGS,8067600,62614,134114,2010,6,200.621
USGS,8067600,62614,134114,2010,7,200.694
USGS,8067600,62614,134114,2010,8,200.274
USGS,8067600,62614,134114,2010,9,200.064
USGS,8067600,62614,134114,2010,10,199.601
USGS,8067600,62614,134114,2010,11,199.504
USGS,8067600,62614,134114,2010,12,199.314
USGS,8067600,62614,134114,2011,1,199.443
USGS,8067600,62614,134114,2011,2,199.556
USGS,8067600,62614,134114,2011,3,199.506
USGS,8067600,62614,134114,2011,4,199.222
USGS,8067600,62614,134114,2011,5,198.724
USGS,8067600,62614,134114,2011,6,198.186
USGS,8067600,62614,134114,2011,7,197.661
USGS,8067600,62614,134114,2011,8,196.918
USGS,8067600,62614,134114,2011,9,195.542
USGS,8067600,62614,134114,2011,10,194.277
USGS,8067600,62614,134114,2011,11,193.063
USGS,8067600,62614,134114,2011,12,192.85
USGS,8067600,62614,134114,2012,1,193.643
USGS,8067600,62614,134114,2012,2,195.355
USGS,8067600,62614,134114,2012,3,197.789
USGS,8067600,62614,134114,2012,4,198.953
USGS,8067600,62614,134114,2012,5,198.736
USGS,8067600,62614,134114,2012,6,198.446
USGS,8067600,62614,134114,2012,7,198.672
USGS,8067600,62614,134114,2012,8,198.528
USGS,8067600,62614,134114,2012,9,198.2
USGS,8067600,62614,134114,2012,10,198.019
USGS,8067600,62614,134114,2012,11,197.809
USGS,8067600,62614,134114,2012,12,197.666
USGS,8067600,62614,134114,2013,1,197.926
USGS,8067600,62614,134114,2013,2,198.124
USGS,8067600,62614,134114,2013,5,198.23
USGS,8067600,62614,134114,2013,6,198.613
USGS,8067600,62614,134114,2013,7,198.171
USGS,8067600,62614,134114,2013,8,197.749
USGS,8067600,62614,134114,2013,9,197.411
USGS,8067600,62614,134114,2013,10,197.379
USGS,8067600,62614,134114,2013,12,199.496
USGS,8067600,62614,134114,2014,2,199.874
USGS,8067600,62614,134114,2014,4,200.474
USGS,8067600,62614,134114,2014,5,200.925
USGS,8067600,62614,134114,2014,6,201.226
USGS,8067600,62614,134114,2014,7,201.051
USGS,8067600,62614,134114,2014,8,200.686
USGS,8067600,62614,134114,2014,9,200.402
USGS,8067600,62614,134114,2014,10,200.47
USGS,8067600,62614,134114,2014,11,200.295
USGS,8067600,62614,134114,2014,12,200.674
USGS,8067600,62614,134114,2015,1,200.992
USGS,8067600,62614,134114,2015,2,200.927
USGS,8067600,62614,134114,2015,3,201.123
USGS,8067600,62614,134114,2015,4,201.078
USGS,8067600,62614,134114,2015,5,201.411
USGS,8067600,62614,134114,2015,6,201.099
USGS,8067600,62614,134114,2015,7,200.76
USGS,8067600,62614,134114,2015,8,200.104
USGS,8067600,62614,134114,2015,9,199.657
USGS,8067600,62614,134114,2015,10,199.246
USGS,8067600,62614,134114,2015,11,200.018
USGS,8067600,62614,134114,2015,12,201.066
USGS,8067600,62614,134114,2016,1,201.084
USGS,8067600,62614,134114,2016,2,200.951
USGS,8067600,62614,134114,2016,3,201.251
USGS,8067600,62614,134114,2016,4,201.154
USGS,8067600,62614,134114,2016,5,201.528
USGS,8067600,62614,134114,2016,6,201.108
USGS,8067600,62614,134114,2016,7,200.48
USGS,8067600,62614,134114,2016,8,200.535
USGS,8067600,62614,134114,2016,9,200.907
USGS,8067600,62614,134114,2016,10,200.471
USGS,8067600,62614,134114,2016,11,200.22
USGS,8067600,62614,134114,2016,12,201.123
USGS,8067600,62614,134114,2017,1,201.306
USGS,8067600,62614,134114,2017,2,201.174
USGS,8067600,62614,134114,2017,3,201.016
USGS,8067600,62614,134114,2017,4,201.037
USGS,8067600,62614,134114,2017,5,200.784
USGS,8067600,62614,134114,2017,6,201.069
USGS,8067600,62614,134114,2017,7,200.868
USGS,8067600,62614,134114,2017,8,201.124
USGS,8067600,62614,134114,2017,9,201.255
USGS,8067600,62614,134114,2017,10,200.616
USGS,8067600,62614,134114,2017,12,200.731
USGS,8067600,62614,134114,2018,1,201.11
USGS,8067600,62614,134114,2018,2,201.291
USGS,8067600,62614,134114,2018,3,201.254
USGS,8067600,62614,134114,2018,4,201.243
USGS,8067600,62614,134114,2018,5,200.929
USGS,8067600,62614,134114,2018,6,200.774
USGS,8067600,62614,134114,2018,7,200.806
USGS,8067600,62614,134114,2018,8,199.927
USGS,8067600,62614,134114,2018,9,199.067
USGS,8067600,62614,134114,2018,10,200.425
USGS,8067600,62614,134114,2018,11,201.311
USGS,8067600,62614,134114,2018,12,201.524
USGS,8067600,62614,134114,2019,1,201.426
USGS,8067600,62614,134114,2019,2,201.074
USGS,8067600,62614,134114,2019,3,201.068
USGS,8067600,62614,134114,2019,4,200.669
USGS,8067600,62614,134114,2019,6,200.171
USGS,8067600,62614,134114,2019,7,200.575
USGS,8067600,62614,134114,2019,8,199.873
USGS,8067600,62614,134114,2019,9,198.943
USGS,8067600,62614,134114,2019,10,198.832
USGS,8067600,62614,134114,2019,11,198.868
USGS,8067600,62614,134114,2019,12,198.767
USGS,8067600,62614,134114,2020,1,199.005
USGS,8067600,62614,134114,2020,2,199.27
USGS,8067600,62614,134114,2020,3,199.838
USGS,8067600,62614,134114,2020,4,200.43
USGS,8067600,62614,134114,2020,5,200.103
USGS,8067600,62614,134114,2020,6,199.999
USGS,8088500,62614,134901,1988,1,986.407
USGS,8088500,62614,134901,1989,2,988.098
USGS,8088500,62614,134901,1989,3,988.049
USGS,8088500,62614,134901,1989,5,992.964
USGS,8088500,62614,134901,1989,8,998.559
USGS,8088500,62614,134901,1989,9,998.024
USGS,8088500,62614,134901,1989,12,996.039
USGS,8088500,62614,134901,1990,2,995.501
USGS,8088500,62614,134901,1990,3,998.206
USGS,8088500,62614,134901,1990,6,998.814
USGS,8088500,62614,134901,1990,8,998.199
USGS,8088500,62614,134901,1990,10,998.026
